PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
19667392	Nautilia nitratireducens sp. nov., a thermophilic, anaerobic, chemosynthetic, nitrate-ammonifying bacterium isolated from a deep-sea hydrothermal vent	Pérez-Rodríguez I, Ricci J, Voordeckers JW, Starovoytov V, Vetriani C.	"Int J Syst Evol Microbiol. 2010 May;60(Pt 5):1182-1186. doi: 10.1099/ijs.0.013904-0. Epub 2009 Aug 10."	Pérez-Rodríguez I	Int J Syst Evol Microbiol	2010	2009/08/12			10.1099/ijs.0.013904-0
19648352	Thermodesulfatator atlanticus sp. nov., a thermophilic, chemolithoautotrophic, sulfate-reducing bacterium isolated from a Mid-Atlantic Ridge hydrothermal vent	Alain K, Postec A, Grinsard E, Lesongeur F, Prieur D, Godfroy A.	"Int J Syst Evol Microbiol. 2010 Jan;60(Pt 1):33-38. doi: 10.1099/ijs.0.009449-0. Epub 2009 Jul 31."	Alain K	Int J Syst Evol Microbiol	2010	2009/08/04			10.1099/ijs.0.009449-0
19557339	Microbial diversity of a sulfide black smoker in main endeavour hydrothermal vent field, Juan de Fuca Ridge	Zhou H, Li J, Peng X, Meng J, Wang F, Ai Y.	"J Microbiol. 2009 Jun;47(3):235-47. doi: 10.1007/s12275-008-0311-z. Epub 2009 Jun 26."	Zhou H	J Microbiol	2009	2009/06/27			10.1007/s12275-008-0311-z
19502307	Nautilia abyssi sp. nov., a thermophilic, chemolithoautotrophic, sulfur-reducing bacterium isolated from an East Pacific Rise hydrothermal vent	Alain K, Callac N, Guégan M, Lesongeur F, Crassous P, Cambon-Bonavita MA, Querellou J, Prieur D.	"Int J Syst Evol Microbiol. 2009 Jun;59(Pt 6):1310-5. doi: 10.1099/ijs.0.005454-0."	Alain K	Int J Syst Evol Microbiol	2009	2009/06/09			10.1099/ijs.0.005454-0
19502342	Salinisphaera hydrothermalis sp. nov., a mesophilic, halotolerant, facultatively autotrophic, thiosulfate-oxidizing gammaproteobacterium from deep-sea hydrothermal vents, and emended description of the genus Salinisphaera	Crespo-Medina M, Chatziefthimiou A, Cruz-Matos R, Pérez-Rodríguez I, Barkay T, Lutz RA, Starovoytov V, Vetriani C.	"Int J Syst Evol Microbiol. 2009 Jun;59(Pt 6):1497-503. doi: 10.1099/ijs.0.005058-0."	Crespo-Medina M	Int J Syst Evol Microbiol	2009	2009/06/09	PMC2887540		10.1099/ijs.0.005058-0
19474813	Life without light: microbial diversity and evidence of sulfur- and ammonium-based chemolithotrophy in Movile Cave	Chen Y, Wu L, Boden R, Hillebrand A, Kumaresan D, Moussard H, Baciu M, Lu Y, Colin Murrell J.	"ISME J. 2009 Sep;3(9):1093-104. doi: 10.1038/ismej.2009.57. Epub 2009 May 28."	Chen Y	ISME J	2009	2009/05/29			10.1038/ismej.2009.57
19326202	Identification of a tail assembly gene cluster from deep-sea thermophilic bacteriophage GVE2	Wu S, Liu B, Zhang X.	"Virus Genes. 2009 Jun;38(3):507-14. doi: 10.1007/s11262-009-0351-4. Epub 2009 Mar 27."	Wu S	Virus Genes	2009	2009/03/28			10.1007/s11262-009-0351-4
19273854	GeoChip-based analysis of metabolic diversity of microbial communities at the Juan de Fuca Ridge hydrothermal vent	Wang F, Zhou H, Meng J, Peng X, Jiang L, Sun P, Zhang C, Van Nostrand JD, Deng Y, He Z, Wu L, Zhou J, Xiao X.	"Proc Natl Acad Sci U S A. 2009 Mar 24;106(12):4840-5. doi: 10.1073/pnas.0810418106. Epub 2009 Mar 9."	Wang F	Proc Natl Acad Sci U S A	2009	2009/03/11	PMC2660763		10.1073/pnas.0810418106
19197347	Adaptations to submarine hydrothermal environments exemplified by the genome of Nautilia profundicola	Campbell BJ, Smith JL, Hanson TE, Klotz MG, Stein LY, Lee CK, Wu D, Robinson JM, Khouri HM, Eisen JA, Cary SC.	"PLoS Genet. 2009 Feb;5(2):e1000362. doi: 10.1371/journal.pgen.1000362. Epub 2009 Feb 6."	Campbell BJ	PLoS Genet	2009	2009/02/07	PMC2628731		10.1371/journal.pgen.1000362
19159423	Comparison of microbial communities associated with phase-separation-induced hydrothermal fluids at the Yonaguni Knoll IV hydrothermal field, the Southern Okinawa Trough	Nunoura T, Takai K.	"FEMS Microbiol Ecol. 2009 Mar;67(3):351-70. doi: 10.1111/j.1574-6941.2008.00636.x. Epub 2009 Jan 9."	Nunoura T	FEMS Microbiol Ecol	2009	2009/01/23			10.1111/j.1574-6941.2008.00636.x
19132287	Proteomic characterization of the sulfur-reducing hyperthermophilic archaeon Thermococcus onnurineus NA1 by 2-DE/MS-MS	Kwon SO, Kang SG, Park SH, Kim YH, Choi JS, Lee JH, Kim SI.	"Extremophiles. 2009 Mar;13(2):379-87. doi: 10.1007/s00792-008-0220-4. Epub 2009 Jan 9."	Kwon SO	Extremophiles	2009	2009/01/10			10.1007/s00792-008-0220-4
19055818	Comparative genomics of vesicomyid clam (Bivalvia: Mollusca) chemosynthetic symbionts	Newton IL, Girguis PR, Cavanaugh CM.	"BMC Genomics. 2008 Dec 4;9:585. doi: 10.1186/1471-2164-9-585."	Newton IL	BMC Genomics	2008	2008/12/06	PMC2642828		10.1186/1471-2164-9-585
19023400	Exploring microbial diversity and taxonomy using SSU rRNA hypervariable tag sequencing	Huse SM, Dethlefsen L, Huber JA, Mark Welch D, Relman DA, Sogin ML.	"PLoS Genet. 2008 Nov;4(11):e1000255. doi: 10.1371/journal.pgen.1000255. Epub 2008 Nov 21."	Huse SM	PLoS Genet	2008	2008/11/22	PMC2577301		10.1371/journal.pgen.1000255
18987310	Metagenome analysis of an extreme microbial symbiosis reveals eurythermal adaptation and metabolic flexibility	Grzymski JJ, Murray AE, Campbell BJ, Kaplarevic M, Gao GR, Lee C, Daniel R, Ghadiri A, Feldman RA, Cary SC.	"Proc Natl Acad Sci U S A. 2008 Nov 11;105(45):17516-21. doi: 10.1073/pnas.0802782105. Epub 2008 Nov 5."	Grzymski JJ	Proc Natl Acad Sci U S A	2008	2008/11/07	PMC2579889		10.1073/pnas.0802782105
18842837	Exilispira thermophila gen. nov., sp. nov., an anaerobic, thermophilic spirochaete isolated from a deep-sea hydrothermal vent chimney	Imachi H, Sakai S, Hirayama H, Nakagawa S, Nunoura T, Takai K, Horikoshi K.	"Int J Syst Evol Microbiol. 2008 Oct;58(Pt 10):2258-65. doi: 10.1099/ijs.0.65727-0."	Imachi H	Int J Syst Evol Microbiol	2008	2008/10/10			10.1099/ijs.0.65727-0
18790866	The complete genome sequence of Thermococcus onnurineus NA1 reveals a mixed heterotrophic and carboxydotrophic metabolism	Lee HS, Kang SG, Bae SS, Lim JK, Cho Y, Kim YJ, Jeon JH, Cha SS, Kwon KK, Kim HT, Park CJ, Lee HW, Kim SI, Chun J, Colwell RR, Kim SJ, Lee JH.	"J Bacteriol. 2008 Nov;190(22):7491-9. doi: 10.1128/JB.00746-08. Epub 2008 Sep 12."	Lee HS	J Bacteriol	2008	2008/09/16	PMC2576655		10.1128/JB.00746-08
18723649	Extensive genome rearrangements and multiple horizontal gene transfers in a population of pyrococcus isolates from Vulcano Island, Italy	White JR, Escobar-Paramo P, Mongodin EF, Nelson KE, DiRuggiero J.	"Appl Environ Microbiol. 2008 Oct;74(20):6447-51. doi: 10.1128/AEM.01024-08. Epub 2008 Aug 22."	White JR	Appl Environ Microbiol	2008	2008/08/30	PMC2570278		10.1128/AEM.01024-08
18719614	Lysogenic virus-host interactions predominate at deep-sea diffuse-flow hydrothermal vents	Williamson SJ, Cary SC, Williamson KE, Helton RR, Bench SR, Winget D, Wommack KE.	"ISME J. 2008 Nov;2(11):1112-21. doi: 10.1038/ismej.2008.73. Epub 2008 Aug 21."	Williamson SJ	ISME J	2008	2008/08/23			10.1038/ismej.2008.73
18670398	Presence and activity of anaerobic ammonium-oxidizing bacteria at deep-sea hydrothermal vents	Byrne N, Strous M, Crépeau V, Kartal B, Birrien JL, Schmid M, Lesongeur F, Schouten S, Jaeschke A, Jetten M, Prieur D, Godfroy A.	"ISME J. 2009 Jan;3(1):117-23. doi: 10.1038/ismej.2008.72. Epub 2008 Jul 31."	Byrne N	ISME J	2009	2008/08/02			10.1038/ismej.2008.72
18670731	New DNA polymerase from the hyperthermophilic marine archaeon Thermococcus thioreducens	Marsic D, Flaman JM, Ng JD.	"Extremophiles. 2008 Nov;12(6):775-88. doi: 10.1007/s00792-008-0181-7. Epub 2008 Aug 1."	Marsic D	Extremophiles	2008	2008/08/02			10.1007/s00792-008-0181-7
18650928	The rational exploration of microbial diversity	Quince C, Curtis TP, Sloan WT.	"ISME J. 2008 Oct;2(10):997-1006. doi: 10.1038/ismej.2008.69. Epub 2008 Jul 24."	Quince C	ISME J	2008	2008/07/25			10.1038/ismej.2008.69
18599701	Nautilia profundicola sp. nov., a thermophilic, sulfur-reducing epsilonproteobacterium from deep-sea hydrothermal vents	Smith JL, Campbell BJ, Hanson TE, Zhang CL, Cary SC.	"Int J Syst Evol Microbiol. 2008 Jul;58(Pt 7):1598-602. doi: 10.1099/ijs.0.65435-0."	Smith JL	Int J Syst Evol Microbiol	2008	2008/07/05			10.1099/ijs.0.65435-0
18574102	Coupling metabolite flux to transcriptomics: insights into the molecular mechanisms underlying primary productivity by the hydrothermal vent tubeworm Ridgeia piscesae	Nyholm SV, Robidart J, Girguis PR.	"Biol Bull. 2008 Jun;214(3):255-65. doi: 10.2307/25470667."	Nyholm SV	Biol Bull	2008	2008/06/25			10.2307/25470667
18564185	Epibiotic bacteria associated with the recently discovered Yeti crab, Kiwa hirsuta	Goffredi SK, Jones WJ, Erhlich H, Springer A, Vrijenhoek RC.	"Environ Microbiol. 2008 Oct;10(10):2623-34. doi: 10.1111/j.1462-2920.2008.01684.x. Epub 2008 Jun 28."	Goffredi SK	Environ Microbiol	2008	2008/06/20			10.1111/j.1462-2920.2008.01684.x
18508609	The genomics of LUCA	Mat WK, Xue H, Wong JT.	"Front Biosci. 2008 May 1;13:5605-13. doi: 10.2741/3103."	Mat WK	Front Biosci	2008	2008/05/30			10.2741/3103
18398181	Clostridium tepidiprofundi sp. nov., a moderately thermophilic bacterium from a deep-sea hydrothermal vent	Slobodkina GB, Kolganova TV, Tourova TP, Kostrikina NA, Jeanthon C, Bonch-Osmolovskaya EA, Slobodkin AI.	"Int J Syst Evol Microbiol. 2008 Apr;58(Pt 4):852-5. doi: 10.1099/ijs.0.65485-0."	Slobodkina GB	Int J Syst Evol Microbiol	2008	2008/04/10			10.1099/ijs.0.65485-0
18331336	Halophilic Archaea determined from geothermal steam vent aerosols	Ellis DG, Bizzoco RW, Kelley ST.	"Environ Microbiol. 2008 Jun;10(6):1582-90. doi: 10.1111/j.1462-2920.2008.01574.x. Epub 2008 Mar 4."	Ellis DG	Environ Microbiol	2008	2008/03/12			10.1111/j.1462-2920.2008.01574.x
18201197	Temporal and spatial archaeal colonization of hydrothermal vent deposits	Pagé A, Tivey MK, Stakes DS, Reysenbach AL.	"Environ Microbiol. 2008 Apr;10(4):874-84. doi: 10.1111/j.1462-2920.2007.01505.x. Epub 2008 Jan 14."	Pagé A	Environ Microbiol	2008	2008/01/19			10.1111/j.1462-2920.2007.01505.x
18192696	Lateral symbiont acquisition in a maternally transmitted chemosynthetic clam endosymbiosis	Stewart FJ, Young CR, Cavanaugh CM.	"Mol Biol Evol. 2008 Apr;25(4):673-87. doi: 10.1093/molbev/msn010. Epub 2008 Jan 12."	Stewart FJ	Mol Biol Evol	2008	2008/01/15			10.1093/molbev/msn010
18175678	Amphritea atlantica gen. nov., sp. nov., a gammaproteobacterium from the Logatchev hydrothermal vent field	Gärtner A, Wiese J, Imhoff JF.	"Int J Syst Evol Microbiol. 2008 Jan;58(Pt 1):34-9. doi: 10.1099/ijs.0.65234-0."	Gärtner A	Int J Syst Evol Microbiol	2008	2008/01/08			10.1099/ijs.0.65234-0
17892591	Identification of proteins involved in the functioning of Riftia pachyptila symbiosis by Subtractive Suppression Hybridization	Sanchez S, Hourdez S, Lallier FH.	"BMC Genomics. 2007 Sep 24;8:337. doi: 10.1186/1471-2164-8-337."	Sanchez S	BMC Genomics	2007	2007/09/26	PMC2175520		10.1186/1471-2164-8-337
17686026	Novel and diverse integron integrase genes and integron-like gene cassettes are prevalent in deep-sea hydrothermal vents	Elsaied H, Stokes HW, Nakamura T, Kitamura K, Fuse H, Maruyama A.	"Environ Microbiol. 2007 Sep;9(9):2298-312. doi: 10.1111/j.1462-2920.2007.01344.x."	Elsaied H	Environ Microbiol	2007	2007/08/10			10.1111/j.1462-2920.2007.01344.x
17625204	Thermococcus thioreducens sp. nov., a novel hyperthermophilic, obligately sulfur-reducing archaeon from a deep-sea hydrothermal vent	Pikuta EV, Marsic D, Itoh T, Bej AK, Tang J, Whitman WB, Ng JD, Garriott OK, Hoover RB.	"Int J Syst Evol Microbiol. 2007 Jul;57(Pt 7):1612-1618. doi: 10.1099/ijs.0.65057-0."	Pikuta EV	Int J Syst Evol Microbiol	2007	2007/07/13			10.1099/ijs.0.65057-0
17615243	Deep-sea vent epsilon-proteobacterial genomes provide insights into emergence of pathogens	Nakagawa S, Takaki Y, Shimamura S, Reysenbach AL, Takai K, Horikoshi K.	"Proc Natl Acad Sci U S A. 2007 Jul 17;104(29):12146-50. doi: 10.1073/pnas.0700687104. Epub 2007 Jul 5."	Nakagawa S	Proc Natl Acad Sci U S A	2007	2007/07/07	PMC1907315		10.1073/pnas.0700687104
17610830	Bacterial endosymbionts: genome reduction in a hot spot	Lane CE.	"Curr Biol. 2007 Jul 3;17(13):R508-10. doi: 10.1016/j.cub.2007.04.035."	Lane CE	Curr Biol	2007	2007/07/06			10.1016/j.cub.2007.04.035
17493812	Reduced genome of the thioautotrophic intracellular symbiont in a deep-sea clam, Calyptogena okutanii	Kuwahara H, Yoshida T, Takaki Y, Shimamura S, Nishi S, Harada M, Matsuyama K, Takishita K, Kawato M, Uematsu K, Fujiwara Y, Sato T, Kato C, Kitagawa M, Kato I, Maruyama T.	"Curr Biol. 2007 May 15;17(10):881-6. doi: 10.1016/j.cub.2007.04.039."	Kuwahara H	Curr Biol	2007	2007/05/12			10.1016/j.cub.2007.04.039
17476453	Selection on synthesis cost affects interprotein amino acid usage in all three domains of life	Swire J.	"J Mol Evol. 2007 May;64(5):558-71. doi: 10.1007/s00239-006-0206-8. Epub 2007 May 2."	Swire J	J Mol Evol	2007	2007/05/04			10.1007/s00239-006-0206-8
17329765	Thermococcus celericrescens sp. nov., a fast-growing and cell-fusing hyperthermophilic archaeon from a deep-sea hydrothermal vent	Kuwabara T, Minaba M, Ogi N, Kamekura M.	"Int J Syst Evol Microbiol. 2007 Mar;57(Pt 3):437-443. doi: 10.1099/ijs.0.64597-0."	Kuwabara T	Int J Syst Evol Microbiol	2007	2007/03/03			10.1099/ijs.0.64597-0
17303757	The Calyptogena magnifica chemoautotrophic symbiont genome	Newton IL, Woyke T, Auchtung TA, Dilly GF, Dutton RJ, Fisher MC, Fontanez KM, Lau E, Stewart FJ, Richardson PM, Barry KW, Saunders E, Detter JC, Wu D, Eisen JA, Cavanaugh CM.	"Science. 2007 Feb 16;315(5814):998-1000. doi: 10.1126/science.1138438."	Newton IL	Science	2007	2007/02/17			10.1126/science.1138438
17267965	Exiguobacterium profundum sp. nov., a moderately thermophilic, lactic acid-producing bacterium isolated from a deep-sea hydrothermal vent	Crapart S, Fardeau ML, Cayol JL, Thomas P, Sery C, Ollivier B, Combet-Blanc Y.	"Int J Syst Evol Microbiol. 2007 Feb;57(Pt 2):287-292. doi: 10.1099/ijs.0.64639-0."	Crapart S	Int J Syst Evol Microbiol	2007	2007/02/03			10.1099/ijs.0.64639-0
17170307	Nitrogen fixation at 92 degrees C by a hydrothermal vent archaeon	Mehta MP, Baross JA.	"Science. 2006 Dec 15;314(5806):1783-6. doi: 10.1126/science.1134772."	Mehta MP	Science	2006	2006/12/16			10.1126/science.1134772
17119955	Screening and its potential application of lipolytic activity from a marine environment: characterization of a novel esterase from Yarrowia lipolytica CL180	Kim JT, Kang SG, Woo JH, Lee JH, Jeong BC, Kim SJ.	"Appl Microbiol Biotechnol. 2007 Mar;74(4):820-8. doi: 10.1007/s00253-006-0727-5. Epub 2006 Nov 22."	Kim JT	Appl Microbiol Biotechnol	2007	2006/11/23			10.1007/s00253-006-0727-5
17105352	The genome of deep-sea vent chemolithoautotroph Thiomicrospira crunogena XCL-2	Scott KM, Sievert SM, Abril FN, Ball LA, Barrett CJ, Blake RA, Boller AJ, Chain PS, Clark JA, Davis CR, Detter C, Do KF, Dobrinski KP, Faza BI, Fitzpatrick KA, Freyermuth SK, Harmer TL, Hauser LJ, Hügler M, Kerfeld CA, Klotz MG, Kong WW, Land M, Lapidus A, Larimer FW, Longo DL, Lucas S, Malfatti SA, Massey SE, Martin DD, McCuddin Z, Meyer F, Moore JL, Ocampo LH Jr, Paul JH, Paulsen IT, Reep DK, Ren Q, Ross RL, Sato PY, Thomas P, Tinkham LE, Zeruth GT.	"PLoS Biol. 2006 Nov;4(12):e383. doi: 10.1371/journal.pbio.0040383."	Scott KM	PLoS Biol	2006	2006/11/16	PMC1635747		10.1371/journal.pbio.0040383
17014490	Off-axis symbiosis found: Characterization and biogeography of bacterial symbionts of Bathymodiolus mussels from Lost City hydrothermal vents	DeChaine EG, Bates AE, Shank TM, Cavanaugh CM.	"Environ Microbiol. 2006 Nov;8(11):1902-12. doi: 10.1111/j.1462-2920.2005.01113.x."	DeChaine EG	Environ Microbiol	2006	2006/10/04			10.1111/j.1462-2920.2005.01113.x
16907759	Uncultured Archaea in a hydrothermal microbial assemblage: phylogenetic diversity and characterization of a genome fragment from a euryarchaeote	Moussard H, Moreira D, Cambon-Bonavita MA, López-García P, Jeanthon C.	"FEMS Microbiol Ecol. 2006 Sep;57(3):452-69. doi: 10.1111/j.1574-6941.2006.00128.x."	Moussard H	FEMS Microbiol Ecol	2006	2006/08/16			10.1111/j.1574-6941.2006.00128.x
16901999	Sulfurimonas paralvinellae sp. nov., a novel mesophilic, hydrogen- and sulfur-oxidizing chemolithoautotroph within the Epsilonproteobacteria isolated from a deep-sea hydrothermal vent polychaete nest, reclassification of Thiomicrospira denitrificans as Sulfurimonas denitrificans comb. nov. and emended description of the genus Sulfurimonas	Takai K, Suzuki M, Nakagawa S, Miyazaki M, Suzuki Y, Inagaki F, Horikoshi K.	"Int J Syst Evol Microbiol. 2006 Aug;56(Pt 8):1725-1733. doi: 10.1099/ijs.0.64255-0."	Takai K	Int J Syst Evol Microbiol	2006	2006/08/12			10.1099/ijs.0.64255-0
16902030	Shewanella loihica sp. nov., isolated from iron-rich microbial mats in the Pacific Ocean	Gao H, Obraztova A, Stewart N, Popa R, Fredrickson JK, Tiedje JM, Nealson KH, Zhou J.	"Int J Syst Evol Microbiol. 2006 Aug;56(Pt 8):1911-1916. doi: 10.1099/ijs.0.64354-0."	Gao H	Int J Syst Evol Microbiol	2006	2006/08/12			10.1099/ijs.0.64354-0
16880384	"Microbial diversity in the deep sea and the underexplored ""rare biosphere"""	Sogin ML, Morrison HG, Huber JA, Mark Welch D, Huse SM, Neal PR, Arrieta JM, Herndl GJ.	"Proc Natl Acad Sci U S A. 2006 Aug 8;103(32):12115-20. doi: 10.1073/pnas.0605127103. Epub 2006 Jul 31."	Sogin ML	Proc Natl Acad Sci U S A	2006	2006/08/02	PMC1524930		10.1073/pnas.0605127103
16820509	"16S rRNA phylogenetic investigation of the candidate division ""Korarchaeota"""	Auchtung TA, Takacs-Vesbach CD, Cavanaugh CM.	"Appl Environ Microbiol. 2006 Jul;72(7):5077-82. doi: 10.1128/AEM.00052-06."	Auchtung TA	Appl Environ Microbiol	2006	2006/07/06	PMC1489347		10.1128/AEM.00052-06
16761196	Molecular characterization of a deep-sea methanotrophic mussel symbiont that carries a RuBisCO gene	Elsaied HE, Kaneko R, Naganuma T.	"Mar Biotechnol (NY). 2006 Sep-Oct;8(5):511-20. doi: 10.1007/s10126-005-6135-5. Epub 2006 Jun 12."	Elsaied HE	Mar Biotechnol (NY)	2006	2006/06/09			10.1007/s10126-005-6135-5
16672462	Metal reduction and iron biomineralization by a psychrotolerant Fe(III)-reducing bacterium, Shewanella sp. strain PV-4	Roh Y, Gao H, Vali H, Kennedy DW, Yang ZK, Gao W, Dohnalkova AC, Stapleton RD, Moon JW, Phelps TJ, Fredrickson JK, Zhou J.	"Appl Environ Microbiol. 2006 May;72(5):3236-44. doi: 10.1128/AEM.72.5.3236-3244.2006."	Roh Y	Appl Environ Microbiol	2006	2006/05/05	PMC1472395		10.1128/AEM.72.5.3236-3244.2006
16672456	Manganese(II)-oxidizing Bacillus spores in Guaymas Basin hydrothermal sediments and plumes	Dick GJ, Lee YE, Tebo BM.	"Appl Environ Microbiol. 2006 May;72(5):3184-90. doi: 10.1128/AEM.72.5.3184-3190.2006."	Dick GJ	Appl Environ Microbiol	2006	2006/05/05	PMC1472353		10.1128/AEM.72.5.3184-3190.2006
16627653	Vulcanibacillus modesticaldus gen. nov., sp. nov., a strictly anaerobic, nitrate-reducing bacterium from deep-sea hydrothermal vents	L'Haridon S, Miroshnichenko ML, Kostrikina NA, Tindall BJ, Spring S, Schumann P, Stackebrandt E, Bonch-Osmolovskaya EA, Jeanthon C.	"Int J Syst Evol Microbiol. 2006 May;56(Pt 5):1047-1053. doi: 10.1099/ijs.0.64012-0."	L'Haridon S	Int J Syst Evol Microbiol	2006	2006/04/22			10.1099/ijs.0.64012-0
16623396	Symbioses of methanotrophs and deep-sea mussels (Mytilidae: Bathymodiolinae)	DeChaine EG, Cavanaugh CM.	"Prog Mol Subcell Biol. 2006;41:227-49. doi: 10.1007/3-540-28221-1_11."	DeChaine EG	Prog Mol Subcell Biol	2006	2006/04/21			10.1007/3-540-28221-1_11
16517650	"""Candidatus Thiobios zoothamnicoli,"" an ectosymbiotic bacterium covering the giant marine ciliate Zoothamnium niveum"	Rinke C, Schmitz-Esser S, Stoecker K, Nussbaumer AD, Molnár DA, Vanura K, Wagner M, Horn M, Ott JA, Bright M.	"Appl Environ Microbiol. 2006 Mar;72(3):2014-21. doi: 10.1128/AEM.72.3.2014-2021.2006."	Rinke C	Appl Environ Microbiol	2006	2006/03/07	PMC1393213		10.1128/AEM.72.3.2014-2021.2006
16517686	Thermophilic lifestyle for an uncultured archaeon from hydrothermal vents: evidence from environmental genomics	Moussard H, Henneke G, Moreira D, Jouffe V, López-García P, Jeanthon C.	"Appl Environ Microbiol. 2006 Mar;72(3):2268-71. doi: 10.1128/AEM.72.3.2268-2271.2006."	Moussard H	Appl Environ Microbiol	2006	2006/03/07	PMC1393191		10.1128/AEM.72.3.2268-2271.2006
16328655	Occurrence and diversity of yeasts in the mid-atlantic ridge hydrothermal fields near the Azores Archipelago	Gadanho M, Sampaio JP.	"Microb Ecol. 2005 Oct;50(3):408-17. doi: 10.1007/s00248-005-0195-y. Epub 2005 Nov 24."	Gadanho M	Microb Ecol	2005	2005/12/06			10.1007/s00248-005-0195-y
16237032	Metabolic and evolutionary relationships among Pyrococcus Species: genetic exchange within a hydrothermal vent environment	Hamilton-Brehm SD, Schut GJ, Adams MW.	"J Bacteriol. 2005 Nov;187(21):7492-9. doi: 10.1128/JB.187.21.7492-7499.2005."	Hamilton-Brehm SD	J Bacteriol	2005	2005/10/21	PMC1272969		10.1128/JB.187.21.7492-7499.2005
16156735	Distribution, phylogenetic diversity and physiological characteristics of epsilon-Proteobacteria in a deep-sea hydrothermal field	Nakagawa S, Takai K, Inagaki F, Hirayama H, Nunoura T, Horikoshi K, Sako Y.	"Environ Microbiol. 2005 Oct;7(10):1619-32. doi: 10.1111/j.1462-2920.2005.00856.x."	Nakagawa S	Environ Microbiol	2005	2005/09/15			10.1111/j.1462-2920.2005.00856.x
16156726	Incidence of novel and potentially archaeal nitrogenase genes in the deep Northeast Pacific Ocean	Mehta MP, Huber JA, Baross JA.	"Environ Microbiol. 2005 Oct;7(10):1525-34. doi: 10.1111/j.1462-2920.2005.00836.x."	Mehta MP	Environ Microbiol	2005	2005/09/15			10.1111/j.1462-2920.2005.00836.x
16054816	Chemosynthetic endosymbioses: adaptations to oxic-anoxic interfaces	Stewart FJ, Newton IL, Cavanaugh CM.	"Trends Microbiol. 2005 Sep;13(9):439-48. doi: 10.1016/j.tim.2005.07.007."	Stewart FJ	Trends Microbiol	2005	2005/08/02			10.1016/j.tim.2005.07.007
15970992	Cultivated anaerobic acidophilic/acidotolerant thermophiles from terrestrial and deep-sea hydrothermal habitats	Prokofeva MI, Kublanov IV, Nercessian O, Tourova TP, Kolganova TV, Lebedinsky AV, Bonch-Osmolovskaya EA, Spring S, Jeanthon C.	"Extremophiles. 2005 Dec;9(6):437-48. doi: 10.1007/s00792-005-0461-4. Epub 2005 Jun 22."	Prokofeva MI	Extremophiles	2005	2005/06/23			10.1007/s00792-005-0461-4
15774661	Caminibacter mediatlanticus sp. nov., a thermophilic, chemolithoautotrophic, nitrate-ammonifying bacterium isolated from a deep-sea hydrothermal vent on the Mid-Atlantic Ridge	Voordeckers JW, Starovoytov V, Vetriani C.	"Int J Syst Evol Microbiol. 2005 Mar;55(Pt 2):773-779. doi: 10.1099/ijs.0.63430-0."	Voordeckers JW	Int J Syst Evol Microbiol	2005	2005/03/19			10.1099/ijs.0.63430-0
15774687	Nitratiruptor tergarcus gen. nov., sp. nov. and Nitratifractor salsuginis gen. nov., sp. nov., nitrate-reducing chemolithoautotrophs of the epsilon-Proteobacteria isolated from a deep-sea hydrothermal system in the Mid-Okinawa Trough	Nakagawa S, Takai K, Inagaki F, Horikoshi K, Sako Y.	"Int J Syst Evol Microbiol. 2005 Mar;55(Pt 2):925-933. doi: 10.1099/ijs.0.63480-0."	Nakagawa S	Int J Syst Evol Microbiol	2005	2005/03/19			10.1099/ijs.0.63480-0
32687283	Marine Microbial Diversity: The Key to Earth's Habitability: This report is based on a colloquium, sponsored by the American Academy of Microbiology, held April 8–10, 2005, in San Francisco, California	Hunter-Cevera J, Karl D, Buckley M.	"Washington (DC): American Society for Microbiology; 2005."	Hunter-Cevera J	Marine Microbial Diversity: The Key to Earth's Habitability: This report is based on a colloquium, sponsored by the American Academy of Microbiology, held April 8–10, 2005, in San Francisco, California	2005	2005/01/01			10.1128/AAMCol.8Apr.2005
15596722	Genome sequence of the deep-sea gamma-proteobacterium Idiomarina loihiensis reveals amino acid fermentation as a source of carbon and energy	Hou S, Saw JH, Lee KS, Freitas TA, Belisle C, Kawarabayasi Y, Donachie SP, Pikina A, Galperin MY, Koonin EV, Makarova KS, Omelchenko MV, Sorokin A, Wolf YI, Li QX, Keum YS, Campbell S, Denery J, Aizawa S, Shibata S, Malahoff A, Alam M.	"Proc Natl Acad Sci U S A. 2004 Dec 28;101(52):18036-41. doi: 10.1073/pnas.0407638102. Epub 2004 Dec 13."	Hou S	Proc Natl Acad Sci U S A	2004	2004/12/15	PMC539801		10.1073/pnas.0407638102
15545417	Thermosipho atlanticus sp. nov., a novel member of the Thermotogales isolated from a Mid-Atlantic Ridge hydrothermal vent	Urios L, Cueff-Gauchard V, Pignet P, Postec A, Fardeau ML, Ollivier B, Barbier G.	"Int J Syst Evol Microbiol. 2004 Nov;54(Pt 6):1953-1957. doi: 10.1099/ijs.0.63069-0."	Urios L	Int J Syst Evol Microbiol	2004	2004/11/17			10.1099/ijs.0.63069-0
15466576	Abundance of reverse tricarboxylic acid cycle genes in free-living microorganisms at deep-sea hydrothermal vents	Campbell BJ, Cary SC.	"Appl Environ Microbiol. 2004 Oct;70(10):6282-9. doi: 10.1128/AEM.70.10.6282-6289.2004."	Campbell BJ	Appl Environ Microbiol	2004	2004/10/07	PMC522104		10.1128/AEM.70.10.6282-6289.2004
