PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
31271493	Hydrothermal vent protistan distribution along the Mariana arc suggests vent endemics may be rare and novel	Murdock SA, Juniper SK.	"Environ Microbiol. 2019 Oct;21(10):3796-3815. doi: 10.1111/1462-2920.14729. Epub 2019 Jul 28."	Murdock SA	Environ Microbiol	2019	2019/07/05			10.1111/1462-2920.14729
31294213	Metatranscriptomics profile of the gill microbial community during Bathymodiolus azoricus aquarium acclimatization at atmospheric pressure	Barros I, Froufe H, Marnellos G, Egas C, Delaney J, Clamp M, Santos RS, Bettencourt R.	"AIMS Microbiol. 2018 Mar 20;4(2):240-260. doi: 10.3934/microbiol.2018.2.240. eCollection 2018."	Barros I	AIMS Microbiol	2018	2019/07/12	PMC6604929		10.3934/microbiol.2018.2.240
31333590	A Genetic System for Methanocaldococcus jannaschii: An Evolutionary Deeply Rooted Hyperthermophilic Methanarchaeon	Susanti D, Frazier MC, Mukhopadhyay B.	"Front Microbiol. 2019 Jul 3;10:1256. doi: 10.3389/fmicb.2019.01256. eCollection 2019."	Susanti D	Front Microbiol	2019	2019/07/24	PMC6616113		10.3389/fmicb.2019.01256
31378759	Metabolic Potential of As-yet-uncultured Archaeal Lineages of Candidatus Hydrothermarchaeota Thriving in Deep-sea Metal Sulfide Deposits	Kato S, Nakano S, Kouduka M, Hirai M, Suzuki K, Itoh T, Ohkuma M, Suzuki Y.	"Microbes Environ. 2019 Sep 25;34(3):293-303. doi: 10.1264/jsme2.ME19021. Epub 2019 Aug 3."	Kato S	Microbes Environ	2019	2019/08/06	PMC6759336		10.1264/jsme2.ME19021
31491027	Identification and characterization of a hyperthermophilic GH9 cellulase from the Arctic Mid-Ocean Ridge vent field	Stepnov AA, Fredriksen L, Steen IH, Stokke R, Eijsink VGH.	"PLoS One. 2019 Sep 6;14(9):e0222216. doi: 10.1371/journal.pone.0222216. eCollection 2019."	Stepnov AA	PLoS One	2019	2019/09/07	PMC6731012		10.1371/journal.pone.0222216
31492669	Potential Interactions between Clade SUP05 Sulfur-Oxidizing Bacteria and Phages in Hydrothermal Vent Sponges	Zhou K, Zhang R, Sun J, Zhang W, Tian RM, Chen C, Kawagucci S, Xu Y.	"Appl Environ Microbiol. 2019 Oct 30;85(22):e00992-19. doi: 10.1128/AEM.00992-19. Print 2019 Nov 15."	Zhou K	Appl Environ Microbiol	2019	2019/09/08	PMC6821954		10.1128/AEM.00992-19
31573126	Genome-resolved metagenomics and metatranscriptomics reveal niche differentiation in functionally redundant microbial communities at deep-sea hydrothermal vents	Galambos D, Anderson RE, Reveillaud J, Huber JA.	"Environ Microbiol. 2019 Nov;21(11):4395-4410. doi: 10.1111/1462-2920.14806. Epub 2019 Oct 17."	Galambos D	Environ Microbiol	2019	2019/10/02	PMC6899741		10.1111/1462-2920.14806
31595051	Genomic, transcriptomic, and proteomic insights into the symbiosis of deep-sea tubeworm holobionts	Yang Y, Sun J, Sun Y, Kwan YH, Wong WC, Zhang Y, Xu T, Feng D, Zhang Y, Qiu JW, Qian PY.	"ISME J. 2020 Jan;14(1):135-150. doi: 10.1038/s41396-019-0520-y. Epub 2019 Oct 8."	Yang Y	ISME J	2020	2019/10/10	PMC6908572		10.1038/s41396-019-0520-y
31611646	Functional diversity enables multiple symbiont strains to coexist in deep-sea mussels	Ansorge R, Romano S, Sayavedra L, Porras MÁG, Kupczok A, Tegetmeyer HE, Dubilier N, Petersen J.	"Nat Microbiol. 2019 Dec;4(12):2487-2497. doi: 10.1038/s41564-019-0572-9. Epub 2019 Oct 14."	Ansorge R	Nat Microbiol	2019	2019/10/16			10.1038/s41564-019-0572-9
31613743	Thiomicrorhabdus indica sp. nov., an obligately chemolithoautotrophic, sulfur-oxidizing bacterium isolated from a deep-sea hydrothermal vent environment	Liu X, Jiang L, Hu Q, Lyu J, Shao Z.	"Int J Syst Evol Microbiol. 2020 Jan;70(1):234-239. doi: 10.1099/ijsem.0.003744."	Liu X	Int J Syst Evol Microbiol	2020	2019/10/16			10.1099/ijsem.0.003744
31622228	Longirhabdus pacifica gen. nov., sp. nov., isolated from a deep-sea hydrothermal sediment in the West Pacific Ocean	Chen RW, Zhang J, He YQ, Wang KX, Li C, Long LJ.	"Int J Syst Evol Microbiol. 2019 Nov;69(11):3362-3367. doi: 10.1099/ijsem.0.003526."	Chen RW	Int J Syst Evol Microbiol	2019	2019/10/18			10.1099/ijsem.0.003526
31628148	Hydrogen Does Not Appear To Be a Major Electron Donor for Symbiosis with the Deep-Sea Hydrothermal Vent Tubeworm Riftia pachyptila	Mitchell JH, Leonard JM, Delaney J, Girguis PR, Scott KM.	"Appl Environ Microbiol. 2019 Dec 13;86(1):e01522-19. doi: 10.1128/AEM.01522-19. Print 2019 Dec 13."	Mitchell JH	Appl Environ Microbiol	2019	2019/10/20	PMC6912073		10.1128/AEM.01522-19
31691434	Evidences of aromatic degradation dominantly via the phenylacetic acid pathway in marine benthic Thermoprofundales	Liu WW, Pan J, Feng X, Li M, Xu Y, Wang F, Zhou NY.	"Environ Microbiol. 2020 Jan;22(1):329-342. doi: 10.1111/1462-2920.14850. Epub 2019 Nov 22."	Liu WW	Environ Microbiol	2020	2019/11/07			10.1111/1462-2920.14850
31713674	Characterization of an extremely thermo-active archaeal β-glucosidase and its activity towards glucan and mannan in concert with an endoglucanase	Schröder C, Eixenberger D, Suleiman M, Schäfers C, Antranikian G.	"Appl Microbiol Biotechnol. 2019 Dec;103(23-24):9505-9514. doi: 10.1007/s00253-019-10218-1. Epub 2019 Nov 12."	Schröder C	Appl Microbiol Biotechnol	2019	2019/11/13			10.1007/s00253-019-10218-1
31739792	Genomic adaptations to chemosymbiosis in the deep-sea seep-dwelling tubeworm Lamellibrachia luymesi	Li Y, Tassia MG, Waits DS, Bogantes VE, David KT, Halanych KM.	"BMC Biol. 2019 Nov 18;17(1):91. doi: 10.1186/s12915-019-0713-x."	Li Y	BMC Biol	2019	2019/11/20	PMC6862839		10.1186/s12915-019-0713-x
31750261	Characterization of the Genome Feature and Toxic Capacity of a Bacillus wiedmannii Isolate From the Hydrothermal Field in Okinawa Trough	Zhao Y, Chen C, Gu HJ, Zhang J, Sun L.	"Front Cell Infect Microbiol. 2019 Oct 25;9:370. doi: 10.3389/fcimb.2019.00370. eCollection 2019."	Zhao Y	Front Cell Infect Microbiol	2019	2019/11/22	PMC6842932		10.3389/fcimb.2019.00370
31794843	Two C-type lectins (ReCTL-1, ReCTL-2) from Rimicaris exoculata display broad nonself recognition spectrum with novel carbohydrate binding specificity	Wang G, Lei Y, Kang T, Li Z, Fei H, Zeng B, Zhou P, Wang C, Lv Z, Huang M, Xu X.	"Fish Shellfish Immunol. 2020 Jan;96:152-160. doi: 10.1016/j.fsi.2019.11.068. Epub 2019 Nov 30."	Wang G	Fish Shellfish Immunol	2020	2019/12/04			10.1016/j.fsi.2019.11.068
31840396	Comparison of sulfide-oxidizing Sulfurimonas strains reveals a new mode of thiosulfate formation in subsurface environments	Lahme S, Callbeck CM, Eland LE, Wipat A, Enning D, Head IM, Hubert CRJ.	"Environ Microbiol. 2020 May;22(5):1784-1800. doi: 10.1111/1462-2920.14894. Epub 2020 Jan 2."	Lahme S	Environ Microbiol	2020	2019/12/17			10.1111/1462-2920.14894
31848270	Host-Microbe Interactions in the Chemosynthetic Riftia pachyptila Symbiosis	Hinzke T, Kleiner M, Breusing C, Felbeck H, Häsler R, Sievert SM, Schlüter R, Rosenstiel P, Reusch TBH, Schweder T, Markert S.	"mBio. 2019 Dec 17;10(6):e02243-19. doi: 10.1128/mBio.02243-19."	Hinzke T	mBio	2019	2019/12/19	PMC6918071		10.1128/mBio.02243-19
31877855	Characterization and High-Level Periplasmic Expression of Thermostable α-Carbonic Anhydrase from Thermosulfurimonas Dismutans in Escherichia Coli for CO(2) Capture and Utilization	Jo BH, Hwang IS.	"Int J Mol Sci. 2019 Dec 22;21(1):103. doi: 10.3390/ijms21010103."	Jo BH	Int J Mol Sci	2019	2019/12/28	PMC6981361		10.3390/ijms21010103
31887170	Insights into fungal diversity of a shallow-water hydrothermal vent field at Kueishan Island, Taiwan by culture-based and metabarcoding analyses	Pang KL, Guo SY, Chen IA, Burgaud G, Luo ZH, Dahms HU, Hwang JS, Lin YL, Huang JS, Ho TW, Tsang LM, Chiang MW, Cha HJ.	"PLoS One. 2019 Dec 30;14(12):e0226616. doi: 10.1371/journal.pone.0226616. eCollection 2019."	Pang KL	PLoS One	2019	2019/12/31	PMC6936883		10.1371/journal.pone.0226616
31894495	Three marine strains constitute the novel genus and species Crateriforma conspicua in the phylum Planctomycetes	Peeters SH, Wiegand S, Kallscheuer N, Jogler M, Heuer A, Jetten MSM, Rast P, Boedeker C, Rohde M, Jogler C.	"Antonie Van Leeuwenhoek. 2020 Dec;113(12):1797-1809. doi: 10.1007/s10482-019-01375-4. Epub 2020 Jan 1."	Peeters SH	Antonie Van Leeuwenhoek	2020	2020/01/03			10.1007/s10482-019-01375-4
31894496	Description of the novel planctomycetal genus Bremerella, containing Bremerella volcania sp. nov., isolated from an active volcanic site, and reclassification of Blastopirellula cremea as Bremerella cremea comb. nov	Rensink S, Wiegand S, Kallscheuer N, Rast P, Peeters SH, Heuer A, Boedeker C, Jetten MSM, Rohde M, Jogler M, Jogler C.	"Antonie Van Leeuwenhoek. 2020 Dec;113(12):1823-1837. doi: 10.1007/s10482-019-01378-1. Epub 2020 Jan 1."	Rensink S	Antonie Van Leeuwenhoek	2020	2020/01/03			10.1007/s10482-019-01378-1
31894497	Blastopirellula retiformator sp. nov. isolated from the shallow-sea hydrothermal vent system close to Panarea Island	Kallscheuer N, Wiegand S, Heuer A, Rensink S, Boersma AS, Jogler M, Boedeker C, Peeters SH, Rast P, Jetten MSM, Rohde M, Jogler C.	"Antonie Van Leeuwenhoek. 2020 Dec;113(12):1811-1822. doi: 10.1007/s10482-019-01377-2. Epub 2020 Jan 1."	Kallscheuer N	Antonie Van Leeuwenhoek	2020	2020/01/03			10.1007/s10482-019-01377-2
31911466	Genome- and Community-Level Interaction Insights into Carbon Utilization and Element Cycling Functions of Hydrothermarchaeota in Hydrothermal Sediment	Zhou Z, Liu Y, Xu W, Pan J, Luo ZH, Li M.	"mSystems. 2020 Jan 7;5(1):e00795-19. doi: 10.1128/mSystems.00795-19."	Zhou Z	mSystems	2020	2020/01/09	PMC6946796		10.1128/mSystems.00795-19
31935923	Metabolic Adaptation to Sulfur of Hyperthermophilic Palaeococcus pacificus DY20341(T) from Deep-Sea Hydrothermal Sediments	Zeng X, Zhang X, Shao Z.	"Int J Mol Sci. 2020 Jan 6;21(1):368. doi: 10.3390/ijms21010368."	Zeng X	Int J Mol Sci	2020	2020/01/16	PMC6981617		10.3390/ijms21010368
32016421	Structural studies reveal a ring-shaped architecture of deep-sea vent phage NrS-1 polymerase	Chen X, Su S, Chen Y, Gao Y, Li Y, Shao Z, Zhang Y, Shao Q, Liu H, Li J, Ma J, Gan J.	"Nucleic Acids Res. 2020 Apr 6;48(6):3343-3355. doi: 10.1093/nar/gkaa071."	Chen X	Nucleic Acids Res	2020	2020/02/05	PMC7102993		10.1093/nar/gkaa071
32033949	Genomic Evidence for Formate Metabolism by Chloroflexi as the Key to Unlocking Deep Carbon in Lost City Microbial Ecosystems	McGonigle JM, Lang SQ, Brazelton WJ.	"Appl Environ Microbiol. 2020 Apr 1;86(8):e02583-19. doi: 10.1128/AEM.02583-19. Print 2020 Apr 1."	McGonigle JM	Appl Environ Microbiol	2020	2020/02/09	PMC7117926		10.1128/AEM.02583-19
32038595	Study on a Novel Cold-Active and Halotolerant Monoacylglycerol Lipase Widespread in Marine Bacteria Reveals a New Group of Bacterial Monoacylglycerol Lipases Containing Unusual C(A/S)HSMG Catalytic Motifs	Li PY, Zhang YQ, Zhang Y, Jiang WX, Wang YJ, Zhang YS, Sun ZZ, Li CY, Zhang YZ, Shi M, Song XY, Zhao LS, Chen XL.	"Front Microbiol. 2020 Jan 23;11:9. doi: 10.3389/fmicb.2020.00009. eCollection 2020."	Li PY	Front Microbiol	2020	2020/02/11	PMC6989442		10.3389/fmicb.2020.00009
32060020	"""Candidatus Desulfobulbus rimicarensis,"" an Uncultivated Deltaproteobacterial Epibiont from the Deep-Sea Hydrothermal Vent Shrimp Rimicaris exoculata"	Jiang L, Liu X, Dong C, Huang Z, Cambon-Bonavita MA, Alain K, Gu L, Wang S, Shao Z.	"Appl Environ Microbiol. 2020 Apr 1;86(8):e02549-19. doi: 10.1128/AEM.02549-19. Print 2020 Apr 1."	Jiang L	Appl Environ Microbiol	2020	2020/02/16	PMC7117923		10.1128/AEM.02549-19
32068866	Pervasive Suicidal Integrases in Deep-Sea Archaea	Badel C, Da Cunha V, Forterre P, Oberto J.	"Mol Biol Evol. 2020 Jun 1;37(6):1727-1743. doi: 10.1093/molbev/msaa041."	Badel C	Mol Biol Evol	2020	2020/02/19	PMC7253208		10.1093/molbev/msaa041
32071158	Validating the Cyc2 Neutrophilic Iron Oxidation Pathway Using Meta-omics of Zetaproteobacteria Iron Mats at Marine Hydrothermal Vents	McAllister SM, Polson SW, Butterfield DA, Glazer BT, Sylvan JB, Chan CS.	"mSystems. 2020 Feb 18;5(1):e00553-19. doi: 10.1128/mSystems.00553-19."	McAllister SM	mSystems	2020	2020/02/20	PMC7029218		10.1128/mSystems.00553-19
32101515	Paracoccus aurantiacus sp. nov., isolated from shallow-sea hydrothermal systems off Kueishantao Island	Ye J, Lin D, Zhang M, Lin TH, Sun J, Wang D, Tang K.	"Int J Syst Evol Microbiol. 2020 Apr;70(4):2554-2559. doi: 10.1099/ijsem.0.004068. Epub 2020 Feb 26."	Ye J	Int J Syst Evol Microbiol	2020	2020/02/27			10.1099/ijsem.0.004068
32103446	Paradesulfovibrio onnuriensis gen. nov., sp. nov., a chemolithoautotrophic sulfate-reducing bacterium isolated from the Onnuri vent field of the Indian Ocean and reclassification of Desulfovibrio senegalensis as Paradesulfovibrio senegalensis comb. nov	Kim YJ, Yang JA, Lim JK, Park MJ, Yang SH, Lee HS, Kang SG, Lee JH, Kwon KK.	"J Microbiol. 2020 Apr;58(4):252-259. doi: 10.1007/s12275-020-9376-0. Epub 2020 Feb 27."	Kim YJ	J Microbiol	2020	2020/02/28			10.1007/s12275-020-9376-0
32153535	Tailoring Hydrothermal Vent Biodiversity Toward Improved Biodiscovery Using a Novel in situ Enrichment Strategy	Stokke R, Reeves EP, Dahle H, Fedøy AE, Viflot T, Lie Onstad S, Vulcano F, Pedersen RB, Eijsink VGH, Steen IH.	"Front Microbiol. 2020 Feb 21;11:249. doi: 10.3389/fmicb.2020.00249. eCollection 2020."	Stokke R	Front Microbiol	2020	2020/03/11	PMC7046548		10.3389/fmicb.2020.00249
32217680	Draft Genome Sequence of Desulfurobacterium thermolithotrophum Strain HR11, a Novel Thermophilic Autotrophic Subspecies from a Deep-Sea Hydrothermal Vent	Holden JF, Bardwell CP, Kashyap S.	"Microbiol Resour Announc. 2020 Mar 26;9(13):e00167-20. doi: 10.1128/MRA.00167-20."	Holden JF	Microbiol Resour Announc	2020	2020/03/29	PMC7098903		10.1128/MRA.00167-20
32222383	Complete genome sequence of Methanofervidicoccus sp. A16, a thermophilic methanogen isolated from Mid Cayman Rise hydrothermal vent	Wang L, Lai Q, Jebbar M, Shao Z, Alain K.	"Mar Genomics. 2020 Oct;53:100768. doi: 10.1016/j.margen.2020.100768. Epub 2020 Mar 26."	Wang L	Mar Genomics	2020	2020/03/31			10.1016/j.margen.2020.100768
32239454	Thermococcus indicus sp. nov., a Fe(III)-reducing hyperthermophilic archaeon isolated from the Onnuri Vent Field of the Central Indian Ocean ridge	Lim JK, Kim YJ, Yang JA, Namirimu T, Yang SH, Park MJ, Kwon YM, Lee HS, Kang SG, Lee JH, Kwon KK.	"J Microbiol. 2020 Apr;58(4):260-267. doi: 10.1007/s12275-020-9424-9. Epub 2020 Apr 1."	Lim JK	J Microbiol	2020	2020/04/03			10.1007/s12275-020-9424-9
32291353	Selection Is a Significant Driver of Gene Gain and Loss in the Pangenome of the Bacterial Genus Sulfurovum in Geographically Distinct Deep-Sea Hydrothermal Vents	Moulana A, Anderson RE, Fortunato CS, Huber JA.	"mSystems. 2020 Apr 14;5(2):e00673-19. doi: 10.1128/mSystems.00673-19."	Moulana A	mSystems	2020	2020/04/16	PMC7159903		10.1128/mSystems.00673-19
32317322	"""Candidatus Ethanoperedens,"" a Thermophilic Genus of Archaea Mediating the Anaerobic Oxidation of Ethane"	Hahn CJ, Laso-Pérez R, Vulcano F, Vaziourakis KM, Stokke R, Steen IH, Teske A, Boetius A, Liebeke M, Amann R, Knittel K, Wegener G.	"mBio. 2020 Apr 21;11(2):e00600-20. doi: 10.1128/mBio.00600-20."	Hahn CJ	mBio	2020	2020/04/23	PMC7175092		10.1128/mBio.00600-20
32338395	A hydrogen-oxidizing bacterium enriched from the open ocean resembling a symbiont	Sass K, Güllert S, Streit WR, Perner M.	"Environ Microbiol Rep. 2020 Aug;12(4):396-405. doi: 10.1111/1758-2229.12847. Epub 2020 May 25."	Sass K	Environ Microbiol Rep	2020	2020/04/28			10.1111/1758-2229.12847
32375934	Serinicoccus hydrothermalis sp. nov., isolated from shallow-sea hydrothermal systems off Kueishantao Island	Zhang Q, Ye J, Yu L, Lin D, Tang K.	"Int J Syst Evol Microbiol. 2020 May;70(5):3139-3144. doi: 10.1099/ijsem.0.004145."	Zhang Q	Int J Syst Evol Microbiol	2020	2020/05/08			10.1099/ijsem.0.004145
32393808	Genome diversification in globally distributed novel marine Proteobacteria is linked to environmental adaptation	Zhou Z, Tran PQ, Kieft K, Anantharaman K.	"ISME J. 2020 Aug;14(8):2060-2077. doi: 10.1038/s41396-020-0669-4. Epub 2020 May 11."	Zhou Z	ISME J	2020	2020/05/13	PMC7367891		10.1038/s41396-020-0669-4
32399714	Tautonia plasticadhaerens sp. nov., a novel species in the family Isosphaeraceae isolated from an alga in a hydrothermal area of the Eolian Archipelago	Jogler C, Wiegand S, Boedeker C, Heuer A, Peeters SH, Jogler M, Jetten MSM, Rohde M, Kallscheuer N.	"Antonie Van Leeuwenhoek. 2020 Dec;113(12):1889-1900. doi: 10.1007/s10482-020-01424-3. Epub 2020 May 12."	Jogler C	Antonie Van Leeuwenhoek	2020	2020/05/14	PMC7716859		10.1007/s10482-020-01424-3
32496185	Salinimonas iocasae sp. nov., a halophilic bacterium isolated from a polychaete tube in a hydrothermal field	Zhang H, Wang H, Cao L, Chen H, Wang M, Lian C, Zhong Z, Li C.	"Int J Syst Evol Microbiol. 2020 Jun;70(6):3899-3904. doi: 10.1099/ijsem.0.004258."	Zhang H	Int J Syst Evol Microbiol	2020	2020/06/05			10.1099/ijsem.0.004258
32553480	Genomic features and copper biosorption potential of a new Alcanivorax sp. VBW004 isolated from the shallow hydrothermal vent (Azores, Portugal)	Ramasamy KP, Rajasabapathy R, Lips I, Mohandass C, James RA.	"Genomics. 2020 Sep;112(5):3268-3273. doi: 10.1016/j.ygeno.2020.06.015. Epub 2020 Jun 14."	Ramasamy KP	Genomics	2020	2020/06/20			10.1016/j.ygeno.2020.06.015
32561582	Genomic Insights into Two Novel Fe(II)-Oxidizing Zetaproteobacteria Isolates Reveal Lifestyle Adaption to Coastal Marine Sediments	Blackwell N, Bryce C, Straub D, Kappler A, Kleindienst S.	"Appl Environ Microbiol. 2020 Aug 18;86(17):e01160-20. doi: 10.1128/AEM.01160-20. Print 2020 Aug 18."	Blackwell N	Appl Environ Microbiol	2020	2020/06/21	PMC7440796		10.1128/AEM.01160-20
32571576	Genome analysis of Crassaminicella sp. SY095, an anaerobic mesophilic marine bacterium isolated from a deep-sea hydrothermal vent on the Southwest Indian Ridge	Li XG, Zhang WJ, Qi XQ, Wu LF.	"Mar Genomics. 2020 Aug;52:100733. doi: 10.1016/j.margen.2019.100733. Epub 2019 Nov 27."	Li XG	Mar Genomics	2020	2020/06/24			10.1016/j.margen.2019.100733
32605604	Microbial succession during the transition from active to inactive stages of deep-sea hydrothermal vent sulfide chimneys	Hou J, Sievert SM, Wang Y, Seewald JS, Natarajan VP, Wang F, Xiao X.	"Microbiome. 2020 Jun 30;8(1):102. doi: 10.1186/s40168-020-00851-8."	Hou J	Microbiome	2020	2020/07/02	PMC7329443		10.1186/s40168-020-00851-8
32620456	Complete genome sequence of Exiguobacterium mexicanum A-EM, isolated from seafloor hydrothermal vents in Atlantic Ocean	Lei J, Zheng M, Wang L, Yin G, Lou Y, Shi L.	"Mar Genomics. 2021 Feb;55:100801. doi: 10.1016/j.margen.2020.100801. Epub 2020 Jul 1."	Lei J	Mar Genomics	2021	2020/07/05			10.1016/j.margen.2020.100801
32637502	Draft-genome sequence data and phylogenomic comparison of two marine-sourced bacterial strains Pseudoalteromonas sp. MIP2626 and Psychrobacter sp. BI730	Kothe CI, Delbarre-Ladrat C, Renault P, Passerini D.	"Data Brief. 2020 Jun 25;31:105898. doi: 10.1016/j.dib.2020.105898. eCollection 2020 Aug."	Kothe CI	Data Brief	2020	2020/07/09	PMC7329931		10.1016/j.dib.2020.105898
32658967	Allopatric and Sympatric Drivers of Speciation in Alviniconcha Hydrothermal Vent Snails	Breusing C, Johnson SB, Tunnicliffe V, Clague DA, Vrijenhoek RC, Beinart RA.	"Mol Biol Evol. 2020 Dec 16;37(12):3469-3484. doi: 10.1093/molbev/msaa177."	Breusing C	Mol Biol Evol	2020	2020/07/14	PMC7743903		10.1093/molbev/msaa177
32665083	Complete genome sequence of Thermosulfurimonas marina SU872(T), an anaerobic thermophilic chemolithoautotrophic bacterium isolated from a shallow marine hydrothermal vent	Allioux M, Jebbar M, Slobodkina G, Slobodkin A, Moalic Y, Frolova A, Shao Z, Alain K.	"Mar Genomics. 2021 Feb;55:100800. doi: 10.1016/j.margen.2020.100800. Epub 2020 Jul 11."	Allioux M	Mar Genomics	2021	2020/07/16			10.1016/j.margen.2020.100800
32665084	Complete genome sequence of Alteromonas pelagimontana 5.12(T), a marine exopolysaccharide-producing bacterium isolated from hydrothermally influenced deep-sea sediment of eastern Southwest Indian Ridge	Sinha RK, Krishnan KP, Kurian PJ.	"Mar Genomics. 2021 Feb;55:100804. doi: 10.1016/j.margen.2020.100804. Epub 2020 Jul 19."	Sinha RK	Mar Genomics	2021	2020/07/16			10.1016/j.margen.2020.100804
32687283	Marine Microbial Diversity: The Key to Earth's Habitability: This report is based on a colloquium, sponsored by the American Academy of Microbiology, held April 8–10, 2005, in San Francisco, California	Hunter-Cevera J, Karl D, Buckley M.	"Washington (DC): American Society for Microbiology; 2005."	Hunter-Cevera J	Marine Microbial Diversity: The Key to Earth's Habitability: This report is based on a colloquium, sponsored by the American Academy of Microbiology, held April 8–10, 2005, in San Francisco, California	2005	2005/01/01			10.1128/AAMCol.8Apr.2005
32727039	Genomic Characterization and Environmental Distribution of a Thermophilic Anaerobe Dissulfurirhabdus thermomarina SH388(T) Involved in Disproportionation of Sulfur Compounds in Shallow Sea Hydrothermal Vents	Allioux M, Yvenou S, Slobodkina G, Slobodkin A, Shao Z, Jebbar M, Alain K.	"Microorganisms. 2020 Jul 27;8(8):1132. doi: 10.3390/microorganisms8081132."	Allioux M	Microorganisms	2020	2020/07/31	PMC7463578		10.3390/microorganisms8081132
32765521	Antimicrobial Peptides and Ectosymbiotic Relationships: Involvement of a Novel Type IIa Crustin in the Life Cycle of a Deep-Sea Vent Shrimp	Le Bloa S, Boidin-Wichlacz C, Cueff-Gauchard V, Rosa RD, Cuvillier-Hot V, Durand L, Methou P, Pradillon F, Cambon-Bonavita MA, Tasiemski A.	"Front Immunol. 2020 Jul 13;11:1511. doi: 10.3389/fimmu.2020.01511. eCollection 2020."	Le Bloa S	Front Immunol	2020	2020/08/09	PMC7381244		10.3389/fimmu.2020.01511
32815245	Formation of cadmium sulfide nanoparticles mediates cadmium resistance and light utilization of the deep-sea bacterium Idiomarina sp. OT37-5b	Ma N, Sha Z, Sun C.	"Environ Microbiol. 2021 Feb;23(2):934-948. doi: 10.1111/1462-2920.15205. Epub 2020 Sep 7."	Ma N	Environ Microbiol	2021	2020/08/21			10.1111/1462-2920.15205
32820229	Gammaproteobacteria mediating utilization of methyl-, sulfur- and petroleum organic compounds in deep ocean hydrothermal plumes	Zhou Z, Liu Y, Pan J, Cron BR, Toner BM, Anantharaman K, Breier JA, Dick GJ, Li M.	"ISME J. 2020 Dec;14(12):3136-3148. doi: 10.1038/s41396-020-00745-5. Epub 2020 Aug 20."	Zhou Z	ISME J	2020	2020/08/22	PMC7784996		10.1038/s41396-020-00745-5
32834906	Identification and characterization of endosymbiosis-related immune genes in deep-sea mussels Gigantidas platifrons	Li M, Chen H, Wang M, Zhong Z, Zhou L, Li C.	"J Oceanol Limnol. 2020;38(4):1292-1303. doi: 10.1007/s00343-020-0040-7. Epub 2020 Jul 24."	Li M	J Oceanol Limnol	2020	2020/08/25	PMC7377973		10.1007/s00343-020-0040-7
32859597	Endosymbionts of Metazoans Dwelling in the PACManus Hydrothermal Vent: Diversity and Potential Adaptive Features Revealed by Genome Analysis	Li L, Wang M, Li L, Du Z, Sun Y, Wang X, Zhang X, Li C.	"Appl Environ Microbiol. 2020 Oct 15;86(21):e00815-20. doi: 10.1128/AEM.00815-20. Print 2020 Oct 15."	Li L	Appl Environ Microbiol	2020	2020/08/30	PMC7580541		10.1128/AEM.00815-20
3286609	Sulfur-oxidizing bacterial endosymbionts: analysis of phylogeny and specificity by 16S rRNA sequences	Distel DL, Lane DJ, Olsen GJ, Giovannoni SJ, Pace B, Pace NR, Stahl DA, Felbeck H.	"J Bacteriol. 1988 Jun;170(6):2506-10. doi: 10.1128/jb.170.6.2506-2510.1988."	Distel DL	J Bacteriol	1988	1988/06/01	PMC211163		10.1128/jb.170.6.2506-2510.1988
32866828	Biogeochemical Implications of N(2)O-Reducing Thermophilic Campylobacteria in Deep-Sea Vent Fields, and the Description of Nitratiruptor labii sp. nov	Fukushi M, Mino S, Tanaka H, Nakagawa S, Takai K, Sawabe T.	"iScience. 2020 Aug 15;23(9):101462. doi: 10.1016/j.isci.2020.101462. Online ahead of print."	Fukushi M	iScience	2020	2020/09/01	PMC7476070		10.1016/j.isci.2020.101462
32883438	Complete genome sequence of Anoxybacter fermentans DY22613(T), a piezophilic dissimilatory Fe(III)-reducing bacterium isolated from East Pacific Rise hydrothermal sulfides	Li X, Qiu D, Zeng X, Shao Z.	"Mar Genomics. 2020 Oct;53:100755. doi: 10.1016/j.margen.2020.100755. Epub 2020 Mar 7."	Li X	Mar Genomics	2020	2020/09/05			10.1016/j.margen.2020.100755
32886593	Wocania indica gen. nov., sp. nov., isolated from deep sea hydrothermal sulfide in the northwest Indian Ocean, and proposal to reclassify Flaviramulus ichthyoenteri as Wocania ichthyoenteri comb. nov	He Y, Zeng X, Xiong J, Lai Q, Li J, Shao Z.	"Int J Syst Evol Microbiol. 2020 Oct;70(10):5488-5496. doi: 10.1099/ijsem.0.004439. Epub 2020 Sep 4."	He Y	Int J Syst Evol Microbiol	2020	2020/09/04			10.1099/ijsem.0.004439
32900930	CO(2) reduction driven by a pH gradient	Hudson R, de Graaf R, Strandoo Rodin M, Ohno A, Lane N, McGlynn SE, Yamada YMA, Nakamura R, Barge LM, Braun D, Sojo V.	"Proc Natl Acad Sci U S A. 2020 Sep 15;117(37):22873-22879. doi: 10.1073/pnas.2002659117. Epub 2020 Sep 8."	Hudson R	Proc Natl Acad Sci U S A	2020	2020/09/09	PMC7502746		10.1073/pnas.2002659117
